Ticker,Ticker_Name,Factsheet
JFH30,JFH30_摩根基金-環球天然資源基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFH30&b=38173&c=577
JFZ74,JFZ74_摩根基金-環球天然資源基金(歐元)(分派),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ74&b=38172&c=602
JFZL1,JFZL1_摩根基金-環球天然資源基金F股(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZL1&b=38173&c=621
JFZ90,JFZ90_摩根基金-環球可換股證券基金(美元)(已撤銷核備),
JFZ86,JFZ86_摩根基金-環球可換股證券基金(歐元)(已撤銷核備),
JFZI8,JFZI8_摩根基金-環球企業債券存續期對沖基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZI8&b=38144&c=623
JFZ97,JFZ97_摩根基金-環球企業債券基金(美元)(每月派息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ97&b=38134&c=605
JFZ96,JFZ96_摩根基金-環球企業債券基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ96&b=38134&c=604
JFZI4,JFZI4_摩根基金-環球企業債券基金(澳幣對沖)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZI4&b=38135&c=619
JFZJ2,JFZJ2_摩根基金-環球政府債券基金(美元對沖)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZJ2&b=38132&c=615
JFZJ5,JFZJ5_摩根基金-環球政府債券基金(澳幣對沖)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZJ5&b=38133&c=619
JFZA0,JFZA0_摩根基金-環球短債基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZA0&b=38137&c=609
JFZE3,JFZE3_摩根基金-環球策略債券基金(美元)(每月派息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZE3&b=38141&c=611
JFZE5,JFZE5_摩根基金-環球策略債券基金(美元)(每月派息)perf,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZE5&b=38140&c=612
JFZE2,JFZE2_摩根基金-環球策略債券基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZE2&b=38141&c=610
JFZE4,JFZE4_摩根基金-環球策略債券基金(美元)(累計)perf,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZE4&b=38140&c=611
JFZL4,JFZL4_摩根基金-環球債券收益基金(美元)(每月派息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZL4&b=38142&c=620
JFZL3,JFZL3_摩根基金-環球債券收益基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZL3&b=38141&c=618
JFZL5,JFZL5_摩根基金-環球債券收益基金F股(美元)(每月派息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZL5&b=38175&c=627
JFZL9,JFZL9_摩根基金-環球債券收益基金F股(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZL9&b=38177&c=633
JFZD1,JFZD1_摩根基金-環球新興市場機會基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZD1&b=38163&c=612
JFH69,JFH69_摩根基金-環球醫療科技基金(美元)(分派)(已撤銷核備),
JFZD2,JFZD2_摩根基金-環球醫療科技基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZD2&b=38128&c=614
JFZF1,JFZF1_摩根基金-環球靈活策略股票基金(美元)(分派),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZF1&b=38138&c=616
JFZG7,JFZG7_摩根基金-環球靈活策略股票基金(美元)(累計),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZG7&b=38138&c=623
JFZ48,JFZ48_摩根貨幣基金-港元(已撤銷核備),
JFZ08,JFZ08_摩根菲律賓基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ08&b=38171&c=598
JFZ02,JFZ02_摩根澳洲基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ02&b=38174&c=595
JFZ76,JFZ76_摩根環球地產入息基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=JFZ76&b=38168&c=609
204,204_鋒裕匯理投信,
AMU52,AMU52_鋒裕匯理長鷹多元收益基金A2U-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU52&b=38462&c=593
AMU40,AMU40_鋒裕匯理長鷹多元收益基金AHE-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU40&b=38456&c=593
AMU39,AMU39_鋒裕匯理長鷹多元收益基金AU-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU39&b=38446&c=600
AMU41,AMU41_鋒裕匯理長鷹多元收益基金AU-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU41&b=38457&c=595
AMU46,AMU46_鋒裕匯理長鷹多元收益基金FA-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU46&b=38485&c=601
AMU47,AMU47_鋒裕匯理長鷹多元收益基金FA-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU47&b=38486&c=603
AMU42,AMU42_鋒裕匯理長鷹多元收益基金IHE-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU42&b=38451&c=590
AMU43,AMU43_鋒裕匯理長鷹多元收益基金IHE-QD(季配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU43&b=38468&c=599
AMU44,AMU44_鋒裕匯理長鷹多元收益基金IU-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU44&b=38442&c=592
AMU45,AMU45_鋒裕匯理長鷹多元收益基金IU-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU45&b=38485&c=600
AMU20,AMU20_鋒裕匯理長鷹多重資產基金AU-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU20&b=38455&c=590
AMU23,AMU23_鋒裕匯理長鷹多重資產基金FA-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU23&b=38422&c=587
AMU21,AMU21_鋒裕匯理長鷹多重資產基金FA-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU21&b=38423&c=586
AMU22,AMU22_鋒裕匯理長鷹多重資產基金FU-MD(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU22&b=37802&c=587
AMU38,AMU38_鋒裕匯理長鷹多重資產基金IHE-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU38&b=38461&c=596
AMU37,AMU37_鋒裕匯理長鷹多重資產基金IU-C,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=AMU37&b=38449&c=601
PIZS5,PIZS5_鋒裕匯理基金S.F.-歐洲股票最優波動A2(美元)(未申報生效),
PIZS6,PIZS6_鋒裕匯理基金S.F.-歐洲股票最優波動A2(歐元)(未申報生效),
PIZU4,PIZU4_鋒裕匯理基金S.F.-歐洲股票最優波動B2(美元)(未申報生效),
PIZR5,PIZR5_鋒裕匯理基金S.F.-歐洲研究A2(美元)(未申報生效),
PIZR6,PIZR6_鋒裕匯理基金S.F.-歐洲研究A2(歐元)(未申報生效),
PIZR7,PIZR7_鋒裕匯理基金S.F.-歐洲研究B2(美元)(未申報生效),
PIZR8,PIZR8_鋒裕匯理基金S.F.-歐洲研究B2(歐元)(未申報生效),
PIZS1,PIZS1_鋒裕匯理基金S.F.-歐洲研究I2(美元)(未申報生效),
PIZS2,PIZS2_鋒裕匯理基金S.F.-歐洲研究I2(歐元)(未申報生效),
PIZB0,PIZB0_鋒裕匯理基金中國股票A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZB0&b=38440&c=616
PIZB2,PIZB2_鋒裕匯理基金中國股票A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZB2&b=38433&c=620
PIZB1,PIZB1_鋒裕匯理基金中國股票B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZB1&b=38441&c=618
PIH04,PIH04_鋒裕匯理基金中國股票I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIH04&b=38435&c=588
PIZG4,PIZG4_鋒裕匯理基金中國股票T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZG4&b=38440&c=625
PIZE9,PIZE9_鋒裕匯理基金中國股票U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZE9&b=38440&c=628
PIZU1,PIZU1_鋒裕匯理基金日本股票A美元(未申報生效),
PIZU0,PIZU0_鋒裕匯理基金日本股票A歐元(未申報生效),
PIZU2,PIZU2_鋒裕匯理基金日本股票B美元(未申報生效),
PIZU3,PIZU3_鋒裕匯理基金日本股票T美元(未申報生效),
AMU13,AMU13_鋒裕匯理基金全球通膨連結債券A歐元(已撤銷核備),
AMU19,AMU19_鋒裕匯理基金全球通膨連結債券G美元避險(已撤銷核備),
AMU18,AMU18_鋒裕匯理基金全球通膨連結債券G歐元(已撤銷核備),
AMU14,AMU14_鋒裕匯理基金全球通膨連結債券I歐元(已撤銷核備),
AMU17,AMU17_鋒裕匯理基金全球農業股票AE(已撤銷核備),
AMU15,AMU15_鋒裕匯理基金全球農業股票AU(已撤銷核備),
AMU16,AMU16_鋒裕匯理基金全球農業股票IU(已撤銷核備),
AMU32,AMU32_鋒裕匯理基金全球農業股票SHE(已撤銷核備),
AMU31,AMU31_鋒裕匯理基金全球農業股票SU(已撤銷核備),
CAH06,CAH06_鋒裕匯理基金亞洲聚焦股票A美元(未申報生效),
PIZS7,PIZS7_鋒裕匯理基金亞洲聚焦股票A歐元(未申報生效),
PIZS8,PIZS8_鋒裕匯理基金亞洲聚焦股票B美元(未申報生效),
PIZS9,PIZS9_鋒裕匯理基金亞洲聚焦股票T美元(未申報生效),
PIZT0,PIZT0_鋒裕匯理基金亞洲聚焦股票U美元(未申報生效),
AMU02,AMU02_鋒裕匯理基金美元貨幣市場基金AU(未申報生效),
PIZ97,PIZ97_鋒裕匯理基金美元短期債券A2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ97&b=38425&c=617
PIZ99,PIZ99_鋒裕匯理基金美元短期債券A2歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ99&b=38420&c=614
PIZ98,PIZ98_鋒裕匯理基金美元短期債券B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ98&b=38430&c=614
PIZQ6,PIZQ6_鋒裕匯理基金美元短期債券I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ6&b=38424&c=639
PIZJ7,PIZJ7_鋒裕匯理基金美元短期債券T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ7&b=38431&c=631
PIZK8,PIZK8_鋒裕匯理基金美元短期債券U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZK8&b=38431&c=633
PIZM2,PIZM2_鋒裕匯理基金美元綜合債券A2南非幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZM2&b=38412&c=628
PIZ92,PIZ92_鋒裕匯理基金美元綜合債券A2美元(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ92&b=38415&c=611
PIZ93,PIZ93_鋒裕匯理基金美元綜合債券A2美元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ93&b=38415&c=612
PIZO8,PIZO8_鋒裕匯理基金美元綜合債券A2美元(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZO8&b=38416&c=640
PIZ94,PIZ94_鋒裕匯理基金美元綜合債券A2歐元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ94&b=38413&c=611
PIZU5,PIZU5_鋒裕匯理基金美元綜合債券A2澳幣避險(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZU5&b=38484&c=648
PIZM1,PIZM1_鋒裕匯理基金美元綜合債券A澳幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZM1&b=38483&c=635
PIZR3,PIZR3_鋒裕匯理基金美元綜合債券B南非幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZR3&b=38483&c=642
PIZU7,PIZU7_鋒裕匯理基金美元綜合債券B南非幣避險(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZU7&b=38484&c=650
PIZ96,PIZ96_鋒裕匯理基金美元綜合債券B美元(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ96&b=38417&c=617
PIZ95,PIZ95_鋒裕匯理基金美元綜合債券B美元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ95&b=38418&c=617
PIZQ7,PIZQ7_鋒裕匯理基金美元綜合債券B美元(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ7&b=38419&c=644
PIZR4,PIZR4_鋒裕匯理基金美元綜合債券B澳幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZR4&b=38483&c=643
PIZU6,PIZU6_鋒裕匯理基金美元綜合債券B澳幣避險(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZU6&b=38484&c=649
PIZQ1,PIZQ1_鋒裕匯理基金美元綜合債券I2美元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ1&b=38414&c=633
PIZP1,PIZP1_鋒裕匯理基金美元綜合債券T南非幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZP1&b=38413&c=631
PIZJ6,PIZJ6_鋒裕匯理基金美元綜合債券T美元(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ6&b=38417&c=634
PIZJ5,PIZJ5_鋒裕匯理基金美元綜合債券T美元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ5&b=38418&c=634
PIZO9,PIZO9_鋒裕匯理基金美元綜合債券T美元(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZO9&b=38417&c=642
PIZP3,PIZP3_鋒裕匯理基金美元綜合債券U南非幣(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZP3&b=38413&c=633
PIZG0,PIZG0_鋒裕匯理基金美元綜合債券U美元(月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZG0&b=38416&c=624
PIZF9,PIZF9_鋒裕匯理基金美元綜合債券U美元(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZF9&b=38417&c=633
PIZP2,PIZP2_鋒裕匯理基金美元綜合債券U美元(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZP2&b=38418&c=637
PIZU8,PIZU8_鋒裕匯理基金美元綜合債券U澳幣避險(穩定月配息)(基金之配息來源可能為本金),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZU8&b=38485&c=652
PIZ33,PIZ33_鋒裕匯理基金美國中型資本價值股票A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ33&b=38478&c=615
PIZ34,PIZ34_鋒裕匯理基金美國中型資本價值股票A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ34&b=38473&c=611
PIZ61,PIZ61_鋒裕匯理基金美國中型資本價值股票B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ61&b=38479&c=617
PIZ60,PIZ60_鋒裕匯理基金美國中型資本價值股票B歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ60&b=38432&c=605
PIZP9,PIZP9_鋒裕匯理基金美國中型資本價值股票I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZP9&b=38477&c=649
PIZJ8,PIZJ8_鋒裕匯理基金美國中型資本價值股票T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ8&b=38479&c=644
PIZJ9,PIZJ9_鋒裕匯理基金美國中型資本價值股票T歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ9&b=38425&c=636
PIZF0,PIZF0_鋒裕匯理基金美國中型資本價值股票U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZF0&b=38479&c=632
PIZF1,PIZF1_鋒裕匯理基金美國中型資本價值股票U歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZF1&b=38474&c=628
PIZ13,PIZ13_鋒裕匯理基金美國研究股票A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ13&b=38436&c=607
PIZ14,PIZ14_鋒裕匯理基金美國研究股票A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ14&b=38429&c=610
PIZP8,PIZP8_鋒裕匯理基金美國研究股票I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZP8&b=38435&c=642
AMU05,AMU05_鋒裕匯理基金美國核心精選基金AU(未申報生效),
PIZD3,PIZD3_鋒裕匯理基金美國高收益債券A南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZD3&b=38437&c=627
PIZ43,PIZ43_鋒裕匯理基金美國高收益債券A美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ43&b=38450&c=606
PIZ21,PIZ21_鋒裕匯理基金美國高收益債券A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ21&b=38449&c=610
PIZN2,PIZN2_鋒裕匯理基金美國高收益債券A美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZN2&b=38450&c=631
PIZ24,PIZ24_鋒裕匯理基金美國高收益債券A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ24&b=38442&c=606
PIZD2,PIZD2_鋒裕匯理基金美國高收益債券A澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZD2&b=38457&c=628
PIZD5,PIZD5_鋒裕匯理基金美國高收益債券B南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZD5&b=38438&c=630
PIZ71,PIZ71_鋒裕匯理基金美國高收益債券B美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ71&b=38453&c=610
PIZ70,PIZ70_鋒裕匯理基金美國高收益債券B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ70&b=38454&c=610
PIZQ8,PIZQ8_鋒裕匯理基金美國高收益債券B美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ8&b=38454&c=644
PIZD4,PIZD4_鋒裕匯理基金美國高收益債券B澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZD4&b=38459&c=632
PIZQ3,PIZQ3_鋒裕匯理基金美國高收益債券I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ3&b=38447&c=641
PIZK3,PIZK3_鋒裕匯理基金美國高收益債券T南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZK3&b=38439&c=636
PIZK1,PIZK1_鋒裕匯理基金美國高收益債券T美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZK1&b=38454&c=631
PIZK0,PIZK0_鋒裕匯理基金美國高收益債券T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZK0&b=38452&c=628
PIZN3,PIZN3_鋒裕匯理基金美國高收益債券T美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZN3&b=38452&c=634
PIZK2,PIZK2_鋒裕匯理基金美國高收益債券T澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZK2&b=38458&c=636
PIZF2,PIZF2_鋒裕匯理基金美國高收益債券U南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZF2&b=38439&c=630
PIZE6,PIZE6_鋒裕匯理基金美國高收益債券U美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZE6&b=38452&c=628
PIZE5,PIZE5_鋒裕匯理基金美國高收益債券U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZE5&b=38453&c=628
PIZN4,PIZN4_鋒裕匯理基金美國高收益債券U美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZN4&b=38352&c=634
PIZF3,PIZF3_鋒裕匯理基金美國高收益債券U澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZF3&b=38459&c=633
PIZ25,PIZ25_鋒裕匯理基金美國鋒裕股票A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ25&b=38425&c=608
PIZ26,PIZ26_鋒裕匯理基金美國鋒裕股票A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ26&b=38419&c=612
PIZ44,PIZ44_鋒裕匯理基金美國鋒裕股票B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ44&b=38423&c=607
PIZG1,PIZG1_鋒裕匯理基金美國鋒裕股票T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZG1&b=38424&c=624
PIZL4,PIZL4_鋒裕匯理基金美國鋒裕股票U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZL4&b=38424&c=632
PIZC5,PIZC5_鋒裕匯理基金策略收益債券A南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZC5&b=38421&c=621
PIZ41,PIZ41_鋒裕匯理基金策略收益債券A美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ41&b=38426&c=607
PIZ40,PIZ40_鋒裕匯理基金策略收益債券A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ40&b=38426&c=606
PIZO5,PIZO5_鋒裕匯理基金策略收益債券A美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZO5&b=38426&c=638
PIZ42,PIZ42_鋒裕匯理基金策略收益債券A歐元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ42&b=38422&c=604
PIZ74,PIZ74_鋒裕匯理基金策略收益債券A歐元對沖(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ74&b=38434&c=612
PIZC4,PIZC4_鋒裕匯理基金策略收益債券A澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZC4&b=38432&c=622
PIZC7,PIZC7_鋒裕匯理基金策略收益債券B南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZC7&b=38421&c=623
PIZ68,PIZ68_鋒裕匯理基金策略收益債券B美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ68&b=38428&c=618
PIZ67,PIZ67_鋒裕匯理基金策略收益債券B美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZ67&b=38427&c=616
PIZQ9,PIZQ9_鋒裕匯理基金策略收益債券B美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ9&b=38430&c=639
PIZC6,PIZC6_鋒裕匯理基金策略收益債券B澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZC6&b=38432&c=624
PIZQ2,PIZQ2_鋒裕匯理基金策略收益債券I2美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZQ2&b=38425&c=636
PIZJ1,PIZJ1_鋒裕匯理基金策略收益債券T南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ1&b=38420&c=623
PIZI9,PIZI9_鋒裕匯理基金策略收益債券T美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZI9&b=38427&c=637
PIZI8,PIZI8_鋒裕匯理基金策略收益債券T美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZI8&b=38427&c=636
PIZO6,PIZO6_鋒裕匯理基金策略收益債券T美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZO6&b=38428&c=641
PIZJ0,PIZJ0_鋒裕匯理基金策略收益債券T澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZJ0&b=38432&c=625
PIZM5,PIZM5_鋒裕匯理基金策略收益債券U南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZM5&b=38421&c=631
PIZE8,PIZE8_鋒裕匯理基金策略收益債券U美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZE8&b=38429&c=634
PIZE7,PIZE7_鋒裕匯理基金策略收益債券U美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZE7&b=38430&c=625
PIZO7,PIZO7_鋒裕匯理基金策略收益債券U美元(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZO7&b=38428&c=642
PIZM4,PIZM4_鋒裕匯理基金策略收益債券U澳幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZM4&b=38433&c=633
AMU01,AMU01_鋒裕匯理基金黃金股票AU(已撤銷核備),
AMU51,AMU51_鋒裕匯理基金黃金股票IE(已撤銷核備),
AMU48,AMU48_鋒裕匯理基金黃金股票IU(已撤銷核備),
AMU50,AMU50_鋒裕匯理基金黃金股票SHE(已撤銷核備),
AMU49,AMU49_鋒裕匯理基金黃金股票SU(已撤銷核備),
PIZT2,PIZT2_鋒裕匯理基金新興世界股票A美元(未申報生效),
PIZT1,PIZT1_鋒裕匯理基金新興世界股票A歐元(未申報生效),
PIZT4,PIZT4_鋒裕匯理基金新興世界股票B美元(未申報生效),
PIZT3,PIZT3_鋒裕匯理基金新興世界股票B歐元(未申報生效),
PIZT5,PIZT5_鋒裕匯理基金新興世界股票I2美元(未申報生效),
PIZT7,PIZT7_鋒裕匯理基金新興世界股票T美元(未申報生效),
PIZT6,PIZT6_鋒裕匯理基金新興世界股票T歐元(未申報生效),
PIZT9,PIZT9_鋒裕匯理基金新興世界股票U美元(未申報生效),
PIZT8,PIZT8_鋒裕匯理基金新興世界股票U歐元(未申報生效),
PIZD7,PIZD7_鋒裕匯理基金新興市場債券A南非幣(穩定月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZD7&b=37379&c=635
PIZA8,PIZA8_鋒裕匯理基金新興市場債券A美元(月配息),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZA8&b=38461&c=626
PIZA4,PIZA4_鋒裕匯理基金新興市場債券A美元,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=PIZA4&b=38460&c=621
